listing_id,room_type,property_type,accommodates,bedrooms,minimum_nights,maximum_nights,instant_bookable,bathrooms,is_superhost,count,name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,sum_future_available_days_30d,avg_future_available_days_30d,high_demand_proxy,cutoff_date,version
1042013672386291405,Private room,Private room in bed and breakfast,0.0,0.058823529411764705,0.179,0.3238434163701068,False,2,True,9,Buitenveldert - Zuidas,0.0,0.0,4358.0,90,0.989010989010989,180.0,365.0,31,1.0,180.0,365.0,30,1.0,0,2025-12-10,v1
1042133717983688087,Entire home/apt,Entire condo,0.13333333333333333,0.11764705882352941,0.002,0.011565836298932384,False,1.5,False,1,Slotervaart,4.0,4.0,529.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,0,0.0,1,2025-12-10,v1
1042499127366836653,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.006,0.009786476868327402,False,1,False,1,De Baarsjes - Oud-West,0.0,0.0,4358.0,0,0.0,7.0,12.0,0,0.0,7.0,12.0,0,0.0,1,2025-12-10,v1
1042586315766311677,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.3238434163701068,False,1,False,1,Zuid,0.0,0.0,4358.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
1042593688596418074,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.015124555160142349,False,1,False,1,Zuid,0.0,0.0,4358.0,0,0.0,3.0,18.0,0,0.0,3.0,18.0,0,0.0,1,2025-12-10,v1
1042652992230764566,Entire home/apt,Entire condo,0.3333333333333333,0.17647058823529413,0.002,0.3238434163701068,False,1.5,False,1,De Pijp - Rivierenbuurt,8.0,8.0,228.0,1,0.01098901098901099,3.142857142857143,365.0,0,0.0,3.0,365.0,1,0.03333333333333333,1,2025-12-10,v1
1042788997660100044,Entire home/apt,Entire condo,0.2,0.17647058823529413,0.001,0.0008896797153024911,False,1,True,1,Noord-Oost,19.0,19.0,184.0,0,0.0,1.0,2.0,0,0.0,1.0,2.0,0,0.0,1,2025-12-10,v1
1043347782000457734,Entire home/apt,Entire home,0.26666666666666666,0.17647058823529413,0.004,0.3238434163701068,False,1,False,1,IJburg - Zeeburgereiland,2.0,2.0,127.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,0,0.0,1,2025-12-10,v1
1043351786103276841,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,False,1,De Pijp - Rivierenbuurt,3.0,3.0,242.0,88,0.967032967032967,1.0,365.0,31,1.0,1.0,365.0,30,1.0,0,2025-12-10,v1
1043405136658959704,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.002,0.016903914590747332,False,1,True,1,Oud-Oost,17.0,17.0,143.0,0,0.0,3.0,20.0,0,0.0,3.0,20.0,0,0.0,1,2025-12-10,v1
1043473515178051124,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.0,0.005338078291814947,True,1,False,1,Oud-Oost,12.0,12.0,227.0,0,0.0,1.0,7.0,0,0.0,1.0,7.0,0,0.0,1,2025-12-10,v1
1043529856133103915,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Zuid,11.0,11.0,121.0,76,0.8351648351648352,3.0,30.0,31,1.0,3.0,30.0,30,1.0,0,2025-12-10,v1
1043564085900406281,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.014,0.3238434163701068,False,1,False,1,Bos en Lommer,0.0,0.0,4358.0,89,0.978021978021978,15.0,365.0,30,0.967741935483871,15.0,365.0,0,0.0,1,2025-12-10,v1
1043587841183747156,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.005,0.025800711743772242,False,1,False,2,De Baarsjes - Oud-West,0.0,0.0,4358.0,0,0.0,6.0,30.0,0,0.0,6.0,30.0,0,0.0,1,2025-12-10,v1
1043652018799866827,Entire home/apt,Entire condo,0.2,0.17647058823529413,0.001,0.3238434163701068,False,1,False,1,Zuid,7.0,7.0,117.0,0,0.0,1.989010989010989,365.0,0,0.0,2.0,365.0,17,0.5666666666666667,0,2025-12-10,v1
1044044086325979321,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.3238434163701068,False,1,False,1,Westerpark,1.0,1.0,591.0,0,0.0,5.142857142857143,365.0,0,0.0,5.290322580645161,365.0,0,0.0,1,2025-12-10,v1
1044095219134842542,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,False,2,Centrum-West,58.0,58.0,95.0,1,0.01098901098901099,1.0,365.0,0,0.0,1.0,365.0,0,0.0,1,2025-12-10,v1
1044142989098795241,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.025800711743772242,False,1.5,False,1,De Baarsjes - Oud-West,5.0,5.0,150.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
1044235497691667214,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.009,0.025800711743772242,False,1,False,1,Westerpark,0.0,0.0,4358.0,0,0.0,10.0,30.0,0,0.0,10.0,30.0,0,0.0,1,2025-12-10,v1
1044272760853389466,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,True,1,Centrum-West,17.0,17.0,171.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,28,0.9333333333333333,0,2025-12-10,v1
1044729914796765284,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,False,1,Oud-Oost,4.0,4.0,177.0,2,0.02197802197802198,2.0,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1044904509753399104,Entire home/apt,Entire home,0.2,0.058823529411764705,0.0,0.0008896797153024911,False,1,True,1,Centrum-West,14.0,14.0,150.0,41,0.45054945054945056,1.0,2.0,30,0.967741935483871,1.0,2.0,0,0.0,1,2025-12-10,v1
1044926927390637022,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.0,0.026690391459074734,False,1,False,1,Centrum-West,14.0,14.0,177.0,0,0.0,1.0,31.0,0,0.0,1.0,31.0,11,0.36666666666666664,0,2025-12-10,v1
1045433169236018655,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.3238434163701068,False,1,False,1,De Pijp - Rivierenbuurt,1.0,1.0,523.0,16,0.17582417582417584,4.0,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
1046227077999613093,Entire home/apt,Houseboat,0.2,0.11764705882352941,0.0,1.0,True,1,False,2,IJburg - Zeeburgereiland,1.0,1.0,153.0,66,0.7252747252747253,1.6153846153846154,446.8241758241758,31,1.0,1.870967741935484,170.51612903225808,22,0.7333333333333333,0,2025-12-10,v1
1046227413759630293,Entire home/apt,Boat,0.2,0.058823529411764705,0.0,1.0,True,1,False,2,IJburg - Zeeburgereiland,4.0,4.0,111.0,81,0.8901098901098901,1.7692307692307692,274.74725274725273,31,1.0,1.870967741935484,170.51612903225808,22,0.7333333333333333,0,2025-12-10,v1
1046232312394640384,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Zuid,0.0,0.0,4358.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
1046295694453777232,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.016903914590747332,False,1,False,1,Westerpark,11.0,11.0,132.0,0,0.0,1.0,20.0,0,0.0,1.0,20.0,9,0.3,0,2025-12-10,v1
1046434388260792439,Entire home/apt,Entire home,0.2,0.17647058823529413,0.004,0.025800711743772242,False,2,False,1,Noord-West,0.0,0.0,4358.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
1046978900702178000,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,False,1,Centrum-West,15.0,15.0,122.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1238344966723277949,Entire home/apt,Barn,0.06666666666666667,0.0,0.0,0.3238434163701068,True,0,True,13,Geuzenveld - Slotermeer,6.0,6.0,150.0,60,0.6593406593406593,2.0,999.0,26,0.8387096774193549,2.0,999.0,28,0.9333333333333333,0,2025-12-10,v1
1047164278095428559,Entire home/apt,Entire cabin,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,True,1,Noord-Oost,63.0,62.0,94.0,63,0.6923076923076923,2.0,365.0,31,1.0,2.0,365.0,30,1.0,0,2025-12-10,v1
1047202044033614635,Entire home/apt,Entire rental unit,0.26666666666666666,0.11764705882352941,0.001,0.3238434163701068,False,1,False,1,De Pijp - Rivierenbuurt,6.0,6.0,341.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1047634949162040987,Private room,Private room in guest suite,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,False,1,True,3,Centrum-West,50.0,50.0,143.0,57,0.6263736263736264,3.0,365.0,31,1.0,3.0,365.0,30,1.0,0,2025-12-10,v1
1047966273546325665,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.005,0.011565836298932384,False,1,False,1,De Pijp - Rivierenbuurt,0.0,0.0,4358.0,0,0.0,6.0,14.0,0,0.0,6.0,14.0,0,0.0,1,2025-12-10,v1
1048479577090340582,Private room,Private room in guesthouse,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,True,1,De Pijp - Rivierenbuurt,35.0,35.0,97.0,15,0.16483516483516483,2.043956043956044,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1048570918608591670,Private room,Private room in guest suite,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,False,1,True,3,Centrum-West,72.0,72.0,94.0,48,0.5274725274725275,2.978021978021978,365.0,31,1.0,3.0,365.0,30,1.0,0,2025-12-10,v1
1048574767364360840,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.001,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,8.0,8.0,143.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1048588964202304442,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,False,1,Watergraafsmeer,1.0,1.0,592.0,55,0.6043956043956044,1.978021978021978,365.0,31,1.0,2.0,365.0,30,1.0,0,2025-12-10,v1
1048599639694248176,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.003,0.44395017793594305,False,1,True,23,Bos en Lommer,3.0,3.0,504.0,0,0.0,120.0,600.0,0,0.0,120.0,600.0,7,0.23333333333333334,1,2025-12-10,v1
1048652247479404225,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,1.0,1.0,708.0,26,0.2857142857142857,4.0,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
1049395768769831806,Entire home/apt,Entire loft,0.06666666666666667,0.058823529411764705,0.006,1.0,False,1.5,False,1,De Baarsjes - Oud-West,14.0,14.0,290.0,2,0.02197802197802198,6.670329670329671,1125.0,0,0.0,7.0,1125.0,0,0.0,1,2025-12-10,v1
1049440441397982037,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.001,0.0035587188612099642,False,1,False,1,De Baarsjes - Oud-West,1.0,1.0,415.0,89,0.978021978021978,2.0,5.0,30,0.967741935483871,2.0,5.0,0,0.0,1,2025-12-10,v1
1049791307434904542,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.0,0.0008896797153024911,True,1,False,1,De Pijp - Rivierenbuurt,5.0,5.0,465.0,0,0.0,1.0,2.0,0,0.0,1.0,2.0,0,0.0,1,2025-12-10,v1
1049797960543259551,Entire home/apt,Houseboat,0.2,0.17647058823529413,0.003,0.3238434163701068,False,1,False,1,Noord-West,4.0,4.0,221.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
1049848699575873371,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.002,0.025800711743772242,False,1,False,1,De Baarsjes - Oud-West,7.0,7.0,227.0,8,0.08791208791208792,2.956043956043956,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
1050109192653551010,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.003,0.3238434163701068,False,1,True,1,Watergraafsmeer,24.0,24.0,122.0,3,0.03296703296703297,3.901098901098901,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
1050111500516083139,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.011565836298932384,False,1,False,1,De Pijp - Rivierenbuurt,4.0,4.0,437.0,0,0.0,2.0,14.0,0,0.0,2.0,14.0,0,0.0,1,2025-12-10,v1
1050164477671499102,Private room,Room in hotel,0.2,0.058823529411764705,0.0,0.3238434163701068,True,1,True,12,Watergraafsmeer,1.0,1.0,714.0,75,0.8241758241758241,1.0,365.0,31,1.0,1.0,365.0,28,0.9333333333333333,0,2025-12-10,v1
1050197244640065466,Private room,Room in hotel,0.3333333333333333,0.058823529411764705,0.0,0.3238434163701068,True,1,True,12,Watergraafsmeer,83.0,83.0,94.0,77,0.8461538461538461,1.0,999.0,31,1.0,1.0,999.0,28,0.9333333333333333,0,2025-12-10,v1
1050701946723049124,Entire home/apt,Entire villa,0.3333333333333333,0.17647058823529413,0.006,0.026690391459074734,False,2,False,1,Oud-Oost,2.0,2.0,192.0,27,0.2967032967032967,7.0,31.0,16,0.5161290322580645,7.0,31.0,15,0.5,0,2025-12-10,v1
1051217357420868195,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,De Baarsjes - Oud-West,1.0,1.0,545.0,5,0.054945054945054944,3.087912087912088,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
1051239524780091691,Entire home/apt,Casa particular,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1.5,False,1,De Baarsjes - Oud-West,9.0,9.0,156.0,91,1.0,3.0,30.0,31,1.0,3.0,30.0,30,1.0,0,2025-12-10,v1
1051276165819384554,Private room,Room in hotel,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,True,1,False,4,De Baarsjes - Oud-West,720.0,713.0,90.0,80,0.8791208791208791,1.0,112.97802197802197,31,1.0,1.0,28.0,24,0.8,0,2025-12-10,v1
1051309275590708317,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Westerpark,10.0,10.0,127.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,9,0.3,0,2025-12-10,v1
1051388861391509083,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.011565836298932384,False,1,False,1,Oostelijk Havengebied - Indische Buurt,9.0,9.0,121.0,1,0.01098901098901099,3.0,14.0,0,0.0,3.0,14.0,0,0.0,1,2025-12-10,v1
1051853442817746570,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,0.025800711743772242,False,1,False,3,De Aker - Nieuw Sloten,1.0,1.0,185.0,91,1.0,1.0,30.0,31,1.0,1.0,30.0,30,1.0,0,2025-12-10,v1
1052122288124102700,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.0026690391459074734,False,1,False,1,Geuzenveld - Slotermeer,9.0,9.0,219.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,0,0.0,1,2025-12-10,v1
1052199562092008352,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,False,1,False,1,De Pijp - Rivierenbuurt,3.0,3.0,509.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,0,0.0,1,2025-12-10,v1
1052210813234547333,Entire home/apt,Entire rental unit,0.06666666666666667,0.0,0.0,0.3238434163701068,False,1,True,1,Centrum-Oost,15.0,15.0,182.0,52,0.5714285714285714,1.0,365.0,28,0.9032258064516129,1.0,365.0,30,1.0,0,2025-12-10,v1
1052261066460732734,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.002,0.009786476868327402,False,1,False,1,De Baarsjes - Oud-West,4.0,4.0,479.0,5,0.054945054945054944,3.0,12.0,0,0.0,3.0,12.0,0,0.0,1,2025-12-10,v1
1052725228900518539,Private room,Private room in townhouse,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,True,1,True,1,Bijlmer-Oost,50.0,50.0,101.0,83,0.9120879120879121,2.0,365.0,31,1.0,2.0,365.0,30,1.0,0,2025-12-10,v1
1052791811361423875,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.004,0.008896797153024912,False,1,False,1,Oud-Oost,4.0,4.0,515.0,0,0.0,5.0,11.0,0,0.0,5.0,11.0,0,0.0,1,2025-12-10,v1
1052843680639684974,Entire home/apt,Entire home,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,True,1,True,2,Centrum-West,86.0,86.0,100.0,2,0.02197802197802198,2.978021978021978,365.0,0,0.0,3.0,365.0,0,0.0,1,2025-12-10,v1
1052987558193061620,Entire home/apt,Entire home,0.2,0.17647058823529413,0.003,0.017793594306049824,False,1.5,False,1,Oud-Noord,3.0,3.0,116.0,0,0.0,4.0,21.0,0,0.0,4.0,21.0,16,0.5333333333333333,0,2025-12-10,v1
1053396101671935355,Entire home/apt,Entire home,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1.5,False,1,Slotervaart,7.0,7.0,195.0,0,0.0,2.131868131868132,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1053547496086549800,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.0791814946619217,False,1.5,False,1,Centrum-West,4.0,4.0,590.0,35,0.38461538461538464,5.0,90.0,31,1.0,5.0,90.0,30,1.0,0,2025-12-10,v1
1055159213924976842,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,True,1.5,True,1,Oud-Oost,141.0,140.0,96.0,35,0.38461538461538464,1.945054945054945,365.0,24,0.7741935483870968,1.967741935483871,365.0,30,1.0,0,2025-12-10,v1
1055774883076478044,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.005,0.025800711743772242,False,1,False,1,Bos en Lommer,3.0,3.0,556.0,89,0.978021978021978,6.0,30.0,31,1.0,6.0,30.0,30,1.0,0,2025-12-10,v1
1055844731252164829,Entire home/apt,Entire rental unit,0.26666666666666666,0.11764705882352941,0.001,0.02402135231316726,True,1,True,3,Geuzenveld - Slotermeer,67.0,67.0,108.0,39,0.42857142857142855,3.0,28.0,14,0.45161290322580644,3.0,28.0,26,0.8666666666666667,0,2025-12-10,v1
1056481934024887960,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1.5,True,1,Centrum-West,14.0,14.0,107.0,8,0.08791208791208792,3.0,1125.0,0,0.0,3.0,1125.0,12,0.4,0,2025-12-10,v1
1056624935513251187,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.001,0.025800711743772242,False,1.5,False,1,Watergraafsmeer,0.0,0.0,4358.0,66,0.7252747252747253,2.0,30.0,31,1.0,2.0,30.0,27,0.9,0,2025-12-10,v1
1057039325160808437,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,8.0,8.0,111.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,0,0.0,1,2025-12-10,v1
1057052812716612448,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.001,0.0008896797153024911,False,1,False,1,De Baarsjes - Oud-West,10.0,10.0,121.0,8,0.08791208791208792,2.0,2.0,3,0.0967741935483871,2.0,2.0,0,0.0,1,2025-12-10,v1
1057112589655164286,Entire home/apt,Entire condo,0.13333333333333333,0.058823529411764705,0.0,1.0,False,1,False,1,Westerpark,22.0,22.0,94.0,3,0.03296703296703297,1.0,1125.0,3,0.0967741935483871,1.0,1125.0,16,0.5333333333333333,0,2025-12-10,v1
1057323116104746614,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.001,0.005338078291814947,False,1,False,1,Buitenveldert - Zuidas,1.0,1.0,709.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,0,0.0,1,2025-12-10,v1
1057441195029085249,Entire home/apt,Entire rental unit,0.13333333333333333,0.11764705882352941,0.003,0.3238434163701068,False,1,False,1,Centrum-West,3.0,3.0,402.0,0,0.0,3.7142857142857144,365.0,0,0.0,3.7419354838709675,365.0,0,0.0,1,2025-12-10,v1
1057730249268434967,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,False,1,True,1,Oud-Oost,11.0,11.0,169.0,2,0.02197802197802198,2.978021978021978,365.0,0,0.0,3.0,365.0,7,0.23333333333333334,1,2025-12-10,v1
1057877740237365579,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.009,0.025800711743772242,False,1,False,1,De Baarsjes - Oud-West,2.0,2.0,528.0,0,0.0,10.0,30.0,0,0.0,10.0,30.0,0,0.0,1,2025-12-10,v1
1057938415662185806,Entire home/apt,Entire condo,0.13333333333333333,,0.002,0.3238434163701068,False,1,False,1,Watergraafsmeer,0.0,0.0,4358.0,90,0.989010989010989,3.0,365.0,31,1.0,3.0,365.0,30,1.0,0,2025-12-10,v1
1058057921312186957,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.025800711743772242,False,1,False,1,Oud-Oost,2.0,2.0,423.0,0,0.0,2.142857142857143,30.0,0,0.0,2.129032258064516,30.0,0,0.0,1,2025-12-10,v1
1058176062560231945,Entire home/apt,Entire rental unit,0.3333333333333333,0.17647058823529413,0.001,0.3238434163701068,True,1,True,3,Geuzenveld - Slotermeer,11.0,11.0,192.0,18,0.1978021978021978,2.6263736263736264,365.0,13,0.41935483870967744,3.0,365.0,19,0.6333333333333333,0,2025-12-10,v1
1058486811131296799,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,False,1,Westerpark,7.0,7.0,507.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,0,0.0,1,2025-12-10,v1
1058590282228782699,Entire home/apt,Entire rental unit,0.2,0.23529411764705882,0.002,0.025800711743772242,False,3,False,1,Centrum-West,1.0,1.0,296.0,11,0.12087912087912088,3.197802197802198,30.0,0,0.0,3.0,30.0,17,0.5666666666666667,0,2025-12-10,v1
1059411093711779931,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,0.0035587188612099642,False,1,False,1,Osdorp,5.0,5.0,343.0,87,0.9560439560439561,2.0,5.0,31,1.0,2.0,5.0,30,1.0,0,2025-12-10,v1
1059551843109056441,Private room,Private room in rental unit,0.0,,0.006,0.00800711743772242,False,1,True,1,Bos en Lommer,10.0,10.0,107.0,8,0.08791208791208792,7.0,10.0,6,0.1935483870967742,7.0,10.0,0,0.0,1,2025-12-10,v1
1059964747657859493,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1.5,False,1,De Pijp - Rivierenbuurt,0.0,0.0,4358.0,83,0.9120879120879121,3.0,30.0,31,1.0,3.0,30.0,30,1.0,0,2025-12-10,v1
1060033526755918543,Entire home/apt,Entire home,0.2,0.23529411764705882,0.001,0.3238434163701068,False,1,False,1,Noord-West,0.0,0.0,4358.0,69,0.7582417582417582,2.0,365.0,31,1.0,2.0,365.0,30,1.0,0,2025-12-10,v1
1060070915627206403,Entire home/apt,Entire rental unit,0.13333333333333333,0.11764705882352941,0.002,0.00800711743772242,False,1,False,1,Bos en Lommer,12.0,12.0,203.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,0,0.0,1,2025-12-10,v1
1060254082315975455,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.025800711743772242,True,1,True,1,Centrum-Oost,8.0,8.0,290.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
1060315199077089336,Entire home/apt,Entire rental unit,0.0,0.058823529411764705,0.003,0.017793594306049824,False,1,False,1,Bos en Lommer,6.0,6.0,180.0,39,0.42857142857142855,4.0,21.0,30,0.967741935483871,4.0,21.0,0,0.0,1,2025-12-10,v1
1060602250514578603,Entire home/apt,Entire home,0.13333333333333333,0.17647058823529413,0.006,0.04359430604982206,False,1,False,2,Westerpark,0.0,0.0,4358.0,89,0.978021978021978,7.0,50.0,30,0.967741935483871,7.0,50.0,0,0.0,1,2025-12-10,v1
1060741156881803323,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,0.0,0.0,4358.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,0,0.0,1,2025-12-10,v1
1060775535115363957,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.002,0.021352313167259787,False,1,True,1,Noord-West,63.0,63.0,91.0,52,0.5714285714285714,2.4285714285714284,25.0,31,1.0,2.3870967741935485,25.0,22,0.7333333333333333,0,2025-12-10,v1
1060853382079168181,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.007,0.0791814946619217,False,1,False,1,Westerpark,3.0,3.0,431.0,48,0.5274725274725275,8.10989010989011,90.0,31,1.0,8.0,90.0,30,1.0,0,2025-12-10,v1
1060946910440384728,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,0.09875444839857651,False,1,True,1,De Baarsjes - Oud-West,14.0,14.0,101.0,0,0.0,2.0,112.0,0,0.0,2.0,112.0,0,0.0,1,2025-12-10,v1
1060998691459252164,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.021352313167259787,False,1,False,1,Oostelijk Havengebied - Indische Buurt,2.0,2.0,685.0,0,0.0,3.0,25.0,0,0.0,3.0,25.0,9,0.3,0,2025-12-10,v1
1061508448694920691,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.012455516014234875,False,1,False,1,Oostelijk Havengebied - Indische Buurt,11.0,11.0,208.0,2,0.02197802197802198,4.0,15.0,0,0.0,4.0,15.0,0,0.0,1,2025-12-10,v1
1061510146635610984,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.025800711743772242,False,1,False,1,Geuzenveld - Slotermeer,13.0,13.0,100.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
1061573426747170447,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.004,0.011565836298932384,False,2,False,1,Zuid,5.0,5.0,108.0,0,0.0,5.0,14.0,0,0.0,5.0,14.0,0,0.0,1,2025-12-10,v1
1061702854668751102,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,7.0,7.0,213.0,84,0.9230769230769231,1.0,365.0,31,1.0,1.0,365.0,30,1.0,0,2025-12-10,v1
1062752844947604934,Private room,Private room in home,0.2,0.11764705882352941,0.059,0.3238434163701068,False,1,False,3,Gaasperdam - Driemond,0.0,0.0,4358.0,90,0.989010989010989,3.0,365.0,31,1.0,3.0,365.0,30,1.0,0,2025-12-10,v1
